requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-07759,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33125,"Policy Engine monitoring shall include availability, latency, evaluation volume, outcome categories, rule and bundle version, error, timeout, cache freshness, dependency state, and deny/allow distribution within privacy-safe bounds.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Policy Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07760,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33129,Monitoring shall not expose sensitive policy logic or allow telemetry to modify policy. A monitoring rule cannot override a deterministic Policy Engine decision.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Policy Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07761,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33131,Policy Engine error or unavailable state shall trigger the defined fail-safe behavior rather than default allow.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Policy Engine Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07762,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33135,"Approval monitoring shall cover queue size and age, expiry, assignment, escalation, duplicate requests, decision latency, unavailable approvers, high-risk backlog, and integrity failures.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Approval Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07763,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33137,Human productivity metrics shall be minimized and shall not become intrusive personnel surveillance. The purpose is process safety and service reliability.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Approval Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07764,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33139,Monitoring shall distinguish waiting for required approval from system latency. Approval timeout shall not become implicit approval.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Approval Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07765,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33141,Operational alerts shall reference canonical approval records without duplicating protected identity unnecessarily.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Approval Engine Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07766,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33145,"Model monitoring shall cover approved provider and model availability, latency, token or compute use, cost, error categories, routing, fallback, rate limits, safety outcomes, response truncation, configuration, and supported-region state.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Model and Provider Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07767,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33147,"Model output quality, confidence, drift, and validation outcomes shall use Section 6 semantics. Provider success and low latency do not establish correctness.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Model and Provider Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07768,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33149,"Fallback alerts shall verify that selection remained within approved privacy, residency, customer, release, and model boundaries.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Model and Provider Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07769,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33151,"Raw prompts, responses, reasoning content, embeddings, or customer documents shall not be copied into alerts by default.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Model and Provider Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07770,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33155,"Tool Gateway monitoring shall cover connector availability, destination health, credential expiry, capability denial, rate limit, queue age, timeout, ambiguous outcome, retry, reconciliation, tenant fairness, and external side-effect failures.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Tool Gateway Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07771,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33157,Direct governed action outside the Tool Gateway shall generate a high-priority security condition where detectable.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Tool Gateway Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07772,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33159,"An external success code is not proof of intended effect. Alerts shall distinguish confirmed failure, rejected action, ambiguous result, duplicate protection, and validation rejection.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Tool Gateway Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07773,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33161,Monitoring-triggered connector control shall remain within an approved Response Profile and current policy.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Tool Gateway Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07774,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33165,"Validation monitoring shall cover throughput, backlog, oldest age, outcome categories, rule version, dependency health, evidence availability, timeout, incomplete state, and independent-service availability.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Validation Pipeline Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07775,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33167,Unavailable or saturated validation shall not cause results to be accepted by default. Pending or constrained outcomes shall remain visible.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Validation Pipeline Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07776,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33169,"A high rejection rate may indicate source defects, provider change, attack, policy change, or validator defect. Monitoring shall not assume the cause.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Validation Pipeline Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07777,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33175,"Monitoring shall cover Audit Engine ingestion, buffer depth, durable append latency, ordering, duplication, storage, export, access anomalies, and retention operations.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Audit Engine and Evidence Chain Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07778,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33177,"Evidence Chain monitoring shall cover chain construction, verification, missing links, signing or sealing, key availability, evidence backlog, export, retention, and independent verification.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Audit Engine and Evidence Chain Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07779,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33179,Audit and Evidence conditions shall have protected capacity and high-priority routing. Ordinary service overload shall not silence them.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Audit Engine and Evidence Chain Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07780,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33185,"Compute, orchestration, containers, nodes, storage, networking, DNS, certificates, queues, registries, load balancers, autoscalers, backups, restores, and recovery infrastructure shall be monitored according to risk.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Infrastructure Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07781,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33187,"Kubernetes monitoring may use resource and full metrics pipelines, system-component metrics, events, and provider signals. Collection availability, permissions, metric stability, and version shall be governed.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Infrastructure Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07782,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33189,Infrastructure monitoring shall distinguish resource pressure from service impact. High CPU is not inherently an incident; low CPU is not proof of health.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Infrastructure Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07783,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33191,"Provider-native alarms are inputs and shall be normalized, owned, tested, and correlated with ILATEN outcomes.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Infrastructure Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07784,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33195,"Monitoring shall cover demand, admission, rejected work, queue age, concurrency, resource use, headroom, provider quotas, database connections, storage growth, network limits, model capacity, validation capacity, and evidence capacity.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Capacity and Saturation Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07785,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33197,Forecast and trend conditions shall provide sufficient lead time for non-emergency capacity action. Thresholds shall account for failover and maintenance headroom.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Capacity and Saturation Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07786,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33199,"Autoscaler activity, desired capacity, actual capacity, provisioning delay, failures, oscillation, and maximum limits shall be monitored under Section 7.7.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Capacity and Saturation Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07787,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33201,Capacity alarms shall not trigger unbounded automatic spend or unsafe downscaling.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Capacity and Saturation Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07788,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33205,"Security monitoring shall maintain ongoing awareness of assets, identities, vulnerabilities, threats, control status, configuration, privilege, data movement, network exposure, and incident indicators.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Security Continuous Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07789,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33207,"Coverage shall include authentication, authorization, secrets, keys, encryption, tenant boundaries, public endpoints, egress, supply chain, workloads, storage, backups, logging, Audit Engine, and Evidence Chain.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Security Continuous Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07790,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33209,"Security detection rules shall have threat rationale, data sources, assumptions, severity, response, false-positive handling, coverage gaps, and validation.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Security Continuous Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07791,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33215,"Monitoring shall track vulnerabilities, exploitability, known exploitation, fix availability, base images, dependencies, operating systems, clusters, databases, providers, certificates, algorithms, and end-of-support dates.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Vulnerability and Support-State Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07792,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33217,"Inventory linkage shall identify affected releases, environments, tenants, images, nodes, artifacts, and support lines.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Vulnerability and Support-State Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07793,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33219,"Scanner severity is an input. Risk disposition shall consider reachability, privilege, data, tenant impact, compensating controls, and current threat intelligence.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Vulnerability and Support-State Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07794,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33221,Exceptions shall expire and alert before expiry. Unsupported technology shall not remain unnoticed through missing inventory.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Vulnerability and Support-State Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07795,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33225,"Monitoring shall cover backup completion, age, scope, immutability, replication, key availability, capacity, retention, restore-test status, RPO, RTO, and failed recovery dependencies.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Backup, Recovery, and Disaster-Recovery Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07796,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33229,"Disaster-recovery readiness shall include standby environment eligibility, data lag, routes, certificates, identities, keys, Tool Gateway connectors, Audit Engine, Evidence Chain, and capacity.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Backup, Recovery, and Disaster-Recovery Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07797,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33231,Dormant recovery paths shall not be considered healthy solely because no failure has been reported.,"docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Backup, Recovery, and Disaster-Recovery Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07798,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33235,"Deployments, configuration, policy, model, provider, schema, network, storage, autoscaling, observability, monitoring, and logging changes shall produce attributable change markers.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Change and Release Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07799,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33237,"Monitoring shall compare relevant indicators before, during, and after rollout. Canary, progressive, and full release stages shall remain distinguishable.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Change and Release Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07800,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33239,"Automatic rollback conditions shall be bounded and validated. Rollback shall not restore revoked authority, vulnerable artifacts, incompatible schemas, or ineligible provider configuration.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Change and Release Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07801,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33241,Change correlation suggests association but does not prove root cause. Investigation remains required.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Change and Release Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07802,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33245,"Monitoring shall cover compute, accelerator, model, storage, network transfer, observability, backup, validation, evidence, provider, and support costs within approved budgets.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Cost Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07803,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33247,"Cost conditions shall identify service, environment, provider, region, release, operation, and privacy-safe tenant scope where feasible.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Cost Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07804,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33249,"Anomalous spend may indicate legitimate growth, retry storm, abuse, misconfiguration, provider pricing, or instrumentation defect. Automated cost response shall preserve service and security obligations.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Cost Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07805,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33251,"Cost pressure shall not justify suppressing mandatory validation, Audit Engine, Evidence Chain, security, privacy, or tenant controls.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Cost Monitoring,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07806,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33255,"Customer-impact conditions shall use actual product and service semantics rather than infrastructure symptoms alone. Impact shall identify affected tenants, regions, functions, releases, and time within privacy boundaries.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Impact Monitoring,NONE,MISSING_IMPLEMENTATION
ILATEN-07807,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33259,Customer-specific monitoring and communication shall prevent cross-tenant disclosure. Support and status views shall show only authorized scope.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Impact Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07808,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33261,Impact estimates shall be labeled as preliminary until validated. Monitoring shall not create unverified contractual or regulatory statements.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Impact Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
